MbatchId,PMId,ProductId,ClientId,Target,Status,BatchDate
244,2556,6499293,5032683,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2557,6499292,5032683,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2558,6499290,5032683,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2559,6499289,5032683,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2612,6431422,2379633,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2658,6360144,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2659,6359892,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2661,6358342,2377276,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2670,6346240,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2671,6346238,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2672,6346237,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2673,6346234,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2674,6346232,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2675,6346210,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2676,6345798,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2677,6345797,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2678,6345796,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2679,6345795,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2680,6344927,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2682,6341656,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2683,6340584,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2684,6340582,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2707,6294818,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2708,6294817,2377246,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2789,6228209,4710928,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2834,6201305,2378408,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2837,6193010,5665171,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2850,6174538,2378408,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2851,6174506,2378408,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2852,6174463,2378408,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2853,6174443,2378408,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2854,6174419,2378408,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2855,6174418,2378408,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2856,6174406,2378408,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2857,6174405,2378408,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2858,6174402,2378408,Intake - Proper,Success,2021-03-05 19:53:48.537
244,2862,6165097,2378402,Intake - Proper,Failed,2021-03-05 19:53:48.537
